kev_cve,kev_description,non_kev_cve,non_kev_description,similarity,rank
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),N/A,Sysaid 20.1.11 b26 - Remote Command Execution,0.5349191427230835,7
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),CVE-2022-37706,Enlightenment v0.25.3 - Privilege escalation,0.5343821048736572,10
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,N/A,Poultry Farm Management System v1.0 - Remote Code Execution (RCE),0.5343193411827087,8
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,Patient Appointment Scheduler System 1.0 - Persistent Cross-Site Scripting,0.5342023968696594,10
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),N/A,UADMIN Botnet 1.0 - 'link' SQL Injection,0.5340405702590942,7
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2019-14322,Pallets Werkzeug 0.15.4 - Path Traversal,0.533740758895874,5
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,CVE-2019-0230,Apache Struts 2.5.20 - Double OGNL evaluation,0.5328773260116577,5
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,CVE-2025-27533,Apache ActiveMQ 6.1.6 - Denial of Service (DOS),0.5326553583145142,8
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,N/A,Sentry 8.2.0 - Remote Code Execution (RCE) (Authenticated),0.5322955846786499,3
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,CVE-2025-51403,LiveHelperChat 4.61 - Stored Cross Site Scripting (XSS) via Department Assignment Alias Nick Field,0.5318034291267395,7
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,CVE-2019-19208,Codiad 2.8.4 - Remote Code Execution (Authenticated) (2),0.5317469239234924,6
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),CVE-2021-22146,Elasticsearch ECE 7.13.3 - Anonymous Database Dump,0.5315570831298828,4
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,N/A,mPDF 7.0 - Local File Inclusion,0.5313647985458374,9
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,CVE-2018-15139,OpenEMR 5.0.1.3 - 'manage_site_files' Remote Code Execution (Authenticated),0.5311563611030579,6
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,CVE-2024-25641,Cacti 1.2.26 -  Remote Code Execution (RCE) (Authenticated),0.5303556323051453,1
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),CVE-2022-29548,WSO2 Management Console (Multiple Products) - Unauthenticated Reflected Cross-Site Scripting (XSS),0.5296905040740967,8
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,CVE-2025-59342,esm-dev 136 - Path Traversal,0.5294040441513062,9
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),N/A,Wordpress Plugin WP Guppy 1.1 - WP-JSON API Sensitive Information Disclosure,0.5293547511100769,5
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,N/A,WSO2 3.1.0 - Arbitrary File Delete,0.5292479395866394,7
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,CVE-2020-23839,GetSimple CMS 3.3.16 - Persistent Cross-Site Scripting,0.5292109251022339,8
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,N/A,Sentry 8.2.0 - Remote Code Execution (RCE) (Authenticated),0.5288984179496765,6
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,N/A,OpenEMR 5.0.1 - Remote Code Execution (1),0.528641939163208,7
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,CVE-2023-34096,Thruk Monitoring Web Interface 3.06 - Path Traversal,0.5284454822540283,9
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,CVE-2022-3552,BoxBilling<=4.22.1.5 - Remote Code Execution (RCE),0.5281781554222107,8
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),N/A,Serendipity 2.4.0 - File Inclusion RCE,0.5280551910400391,5
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),N/A,Perch v3.2 - Remote Code Execution (RCE),0.5272956490516663,8
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),CVE-2023-1545,TeamPass 3.0.0.21 - SQL Injection,0.5271278023719788,6
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,N/A,RiteCMS 2.2.1 - Remote Code Execution (Authenticated),0.5268475413322449,10
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,CVE-2022-2884,GitLab v15.3 - Remote Code Execution (RCE) (Authenticated),0.5261683464050293,9
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,CVE-2022â25765,pdfkit v0.8.7.2 - Command Injection,0.5260775089263916,7
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),N/A,Terramaster TOS 4.2.15 - Remote Code Execution (RCE) (Unauthenticated),0.5260365605354309,3
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),CVE-2022-29885,Apache Tomcat 10.1 - Denial Of Service,0.5260031223297119,6
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,N/A,RiteCMS 3.1.0 - Arbitrary File Deletion (Authenticated),0.5256543159484863,10
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2021-21276,POLR URL 2.3.0 - Shortener Admin Takeover,0.5256163477897644,3
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),CVE-2022-22909,Hotel Druid 3.0.3 - Remote Code Execution (RCE),0.524983823299408,7
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),N/A,Job Portal 1.0 - Remote Code Execution,0.5241196751594543,9
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2021-43857,Gerapy 0.9.7 - Remote Code Execution (RCE) (Authenticated),0.5240480899810791,6
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),CVE-2022-3552,BoxBilling<=4.22.1.5 - Remote Code Execution (RCE),0.5240011811256409,9
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2018-19422,Subrion CMS 4.2.1 - Arbitrary File Upload,0.5239402055740356,7
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,N/A,Ultimate POS 4.4 - 'name' Cross-Site Scripting (XSS),0.5237212777137756,10
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),N/A,Terramaster TOS 4.2.15 - Remote Code Execution (RCE) (Unauthenticated),0.5233433246612549,8
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),CVE-2022-23513,AdminLTE PiHole 5.18 - Broken Access Control,0.5229666829109192,10
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,N/A,CMS Made Simple 2.2.14 - Authenticated Arbitrary File Upload,0.5220586657524109,10
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,N/A,aaPanel 6.6.6 - Privilege Escalation & Remote Code Execution (Authenticated),0.5214455127716064,7
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,CVE-2019-14530,OpenEMR 5.0.1.7 - 'fileName' Path Traversal (Authenticated),0.5214418172836304,8
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2022-24124,Casdoor 1.13.0 - SQL Injection (Unauthenticated),0.5214088559150696,8
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5204967260360718,9
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),N/A,Chikitsa Patient Management System 2.0.2 - 'plugin' Remote Code Execution (RCE) (Authenticated),0.5203386545181274,10
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),N/A,CMSUno 1.6.2 - 'user' Remote Code Execution (Authenticated),0.5196847319602966,1
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),N/A,CMSUno 1.6.2 - 'lang' Remote Code Execution (Authenticated),0.5193699598312378,2
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),N/A,CouchCMS 2.2.1 - Persistent Cross-Site Scripting,0.5173957943916321,3
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),CVE-2021-22146,Elasticsearch ECE 7.13.3 - Anonymous Database Dump,0.5171865820884705,4
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5159837603569031,9
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2024-24724,Gibbon LMS v26.0.00 - SSTI vulnerability,0.5158208608627319,4
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),N/A,SofaWiki 3.9.2 - Remote Command Execution (RCE) (Authenticated),0.5156781673431396,4
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,CVE-2017-9380,OpenEMR 5.0.0 - Remote Code Execution (Authenticated),0.5148227214813232,10
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2020-11060,GLPI GZIP(Py3) 9.4.5 - RCE,0.5146415829658508,9
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,CVE-2019-13068,Grafana <=6.2.4 - HTML Injection,0.5144364833831787,10
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.5140274167060852,8
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,CVE-2020-13448,QuickBox Pro 2.1.8 - Authenticated Remote Code Execution,0.5122711062431335,8
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),N/A,Chikitsa Patient Management System 2.0.2 - 'plugin' Remote Code Execution (RCE) (Authenticated),0.5117197036743164,5
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),CVE-2018-11784,Apache Tomcat 9.0.0.M1 - Open Redirect,0.5117006301879883,7
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.5111270546913147,5
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,CVE-2025-8550,atjiu pybbs 6.0.0 - Cross Site Scripting (XSS),0.5102578401565552,9
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),CVE-2021-21276,POLR URL 2.3.0 - Shortener Admin Takeover,0.5100787878036499,6
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2020-35848;CVE-2020-35847,Cockpit CMS 0.11.1 - 'Username Enumeration & Password Reset' NoSQL Injection,0.5097838044166565,5
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),CVE-2024-47773,Discourse 3.2.x - Anonymous Cache Poisoning,0.5095050930976868,7
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),CVE-2022-0848,part-db 0.5.11 - Remote Code Execution (RCE),0.5090059638023376,6
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),CVE-2022-22909,Hotel Druid 3.0.3 - Remote Code Execution (RCE),0.508304238319397,8
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,CVE-2021-26929,Horde Groupware Webmail 5.2.22 - Stored XSS,0.5074871182441711,4
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),CVE-2021-33393,IPFire 2.25 - Remote Code Execution (Authenticated),0.5065723657608032,9
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),N/A,NukeViet VMS 4.4.00 - Cross-Site Request Forgery (Change Admin Password),0.5060802102088928,10
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),N/A,Chikitsa Patient Management System 2.0.2 - 'plugin' Remote Code Execution (RCE) (Authenticated),0.5057051777839661,6
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5052228569984436,9
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),CVE-2023-1545,TeamPass 3.0.0.21 - SQL Injection,0.5039735436439514,10
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,CVE-2020-11108,Pi-hole < 4.4 - Authenticated Remote Code Execution / Privileges Escalation,0.5033602714538574,10
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),CVE-2021-21425,GravCMS 1.10.7 - Unauthenticated Arbitrary File Write (Metasploit),0.5026426911354065,8
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),N/A,Rukovoditel Project Management CRM 2.5.2 - 'filters' SQL Injection,0.5015882253646851,7
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,N/A,WordPress Plugin LearnPress 3.2.6.8 - Privilege Escalation,0.5004838109016418,10
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),N/A,Automad 2.0.0-alpha.4 - Stored Cross-Site Scripting (XSS),0.4998275935649872,8
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,N/A,Cacti 1.2.8 - Remote Code Execution,0.4981231093406677,2
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),N/A,Rukovoditel Project Management CRM 2.5.2 - 'entities_id' SQL Injection,0.498047411441803,9
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,N/A,Centreon 19.10.5 - 'Pollers' Remote Command Execution,0.4971025586128235,1
CVE-2022-24706,Apache CouchDB 3.2.1 - Remote Code Execution (RCE),CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.4953310787677765,10
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,N/A,NodeBB Forum 1.12.2-1.14.2 - Account Takeover,0.49482032656669617,5
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2023-1545,TeamPass 3.0.0.21 - SQL Injection,0.4946407973766327,7
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2022-37109,_camp_ Raspberry Pi camera server 1.0 -  Authentication Bypass,0.4939730763435364,8
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,CVE-2023-45131,Discourse 3.1.1 - Unauthenticated Chat Message Access,0.493801474571228,3
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.4935920536518097,2
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2022-22909,Hotel Druid 3.0.3 - Remote Code Execution (RCE),0.49206310510635376,9
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,CVE-2018-19585;CVE-2018-19571,GitLab 11.4.7 - RCE (Authenticated) (2),0.4907328486442566,4
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),N/A,Ajenti 2.1.36 - Remote Code Execution (Authenticated),0.4879656732082367,10
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat File Read/Inclusion,CVE-2025-31650,Apache Tomcat 10.1.39 - Denial of Service (DoS),0.4859181344509125,1
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),CVE-2021-28164,Jetty 9.4.37.v20210219 - Information Disclosure,0.4838005006313324,9
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,CVE-2021-21276,POLR URL 2.3.0 - Shortener Admin Takeover,0.4816093146800995,5
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,CVE-2020-12352;CVE-2020-12351,Linux Kernel 5.4 - 'BleedingTooth' Bluetooth Zero-Click Remote Code Execution,0.4805903732776642,3
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,N/A,Gitlab 13.10.2 - Remote Code Execution (Authenticated),0.4787393808364868,6
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,N/A,e107 v2.3.2 - Reflected XSS,0.47640207409858704,7
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,CVE-2022-36633,Teleport v10.1.1 - Remote Code Execution (RCE),0.4747760593891144,4
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,N/A,Sentry 8.2.0 - Remote Code Execution (RCE) (Authenticated),0.4747387170791626,5
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),CVE-2022-38580,X-Skipper-Proxy v0.13.237 - Server Side Request Forgery (SSRF),0.47460052371025085,10
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,CVE-2018-15139,OpenEMR 5.0.1.3 - 'manage_site_files' Remote Code Execution (Authenticated),0.47220540046691895,6
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,N/A,Dolibarr 11.0.3 - Persistent Cross-Site Scripting,0.47214096784591675,6
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,N/A,NodeBB Forum 1.12.2-1.14.2 - Account Takeover,0.47019529342651367,7
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,CVE-2020-8794,OpenSMTPD < 6.6.3p1 - Local Privilege Escalation + Remote Code Execution,0.4700387418270111,7
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,N/A,GetSimple CMS My SMTP Contact Plugin 1.1.2 - Persistent Cross-Site Scripting,0.4696138799190521,8
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,CVE-2021-22146,Elasticsearch ECE 7.13.3 - Anonymous Database Dump,0.4694651961326599,8
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,N/A,Centreon 19.10.5 - 'centreontrapd' Remote Command Execution,0.46647825837135315,9
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,N/A,Webgrind 1.1 - Reflected Cross-Site Scripting (XSS) & Remote Command Execution (RCE),0.46361231803894043,8
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,N/A,atrocore 1.5.25 User interaction - Unauthenticated File upload - RCE,0.46006596088409424,9
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,N/A,Nagios XI 5.7.5 - Multiple Persistent Cross-Site Scripting,0.45958346128463745,4
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,N/A,Executables Created with perl2exe < V30.10C - Arbitrary Code Execution,0.459133505821228,10
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,N/A,Chevereto 3.13.4 Core - Remote Code Execution,0.4588697552680969,9
CVE-2024-6387,OpenSSH server (sshd) 9.8p1 - Race Condition,CVE-2025-8550,atjiu pybbs 6.0.0 - Cross Site Scripting (XSS),0.4584020972251892,10
CVE-2020-0601,Microsoft Windows - CryptoAPI (Crypt32.dll) Elliptic Curve Cryptography (ECC) Spoof Code-Signing Cer,CVE-2023-39362,Cacti 1.2.24 - Authenticated command injection when using SNMP options,0.45835986733436584,10
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,CVE-2021-27973,Piwigo 11.3.0 - 'language' SQL,0.4555441439151764,5
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat File Read/Inclusion,CVE-2019-0221,Apache Tomcat 9.0.0.M1 - Cross-Site Scripting (XSS),0.45089012384414673,2
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,N/A,Frappe Framework (ERPNext) 13.4.0 - Remote Code Execution (Authenticated),0.43630310893058777,6
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,CVE-2021-29460,Kirby CMS 3.5.3.1 - 'file' Cross-Site Scripting (XSS),0.43535998463630676,7
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,N/A,Online Job Portal 1.0 - Remote Code Execution,0.4301120340824127,8
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,N/A,Online Job Portal 1.0 - 'user_email' SQL Injection,0.42814794182777405,9
CVE-2019-1003030,Jenkins 2.63 - Sandbox bypass in pipeline: Groovy plug-in,CVE-2021-27370,Monica 2.19.1 - 'last_name' Stored XSS,0.42704910039901733,10
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat File Read/Inclusion,CVE-2021-43116,Nacos 2.0.3 - Access Control vulnerability,0.39999839663505554,3
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat File Read/Inclusion,CVE-2022-29885,Apache Tomcat 10.1 - Denial Of Service,0.39032411575317383,4
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat File Read/Inclusion,N/A,Tomcat proprietaryEvaluate 9.0.0.M1 - Sandbox Escape,0.3807225525379181,5
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat File Read/Inclusion,CVE-2018-11784,Apache Tomcat 9.0.0.M1 - Open Redirect,0.3591425120830536,6
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat File Read/Inclusion,N/A,Sysaid 20.1.11 b26 - Remote Command Execution,0.3473913073539734,7
